start_station_name,start_station_latitude,start_station_longitude,year,month,count
Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,2018,11,2
Cadman Plaza E & Tillary St,40.69597683,-73.99014892,2018,10,1397
Cadman Plaza West & Montague St,40.69383,-73.990539,2018,10,2362
Cambridge Pl & Gates Ave,40.68488,-73.96304,2018,10,786
Canal St & Rutgers St,40.71427487,-73.98990025,2018,10,5344
Canal St & Rutgers St,40.71427487,-73.98990025,2018,11,2
Carlton Ave & Dean St,40.6809741,-73.9710097,2018,10,965
Carlton Ave & Flushing Ave,40.697787,-73.973736,2018,10,1273
Carlton Ave & Park Ave,40.69580705,-73.97355569,2018,10,835
Carmine St & 6 Ave,40.73038599,-74.00214988,2018,10,8531
Carroll St & 5 Ave,40.6751622,-73.9814832,2018,10,1374
Carroll St & 6 Ave,40.6740886,-73.9787282,2018,10,1205
Carroll St & Bond St,40.6786115,-73.99037292,2018,10,1223
Carroll St & Columbia St,40.6830456,-74.00348559,2018,10,1189
Carroll St & Franklin Ave,40.6679411,-73.9588,2018,10,217
Carroll St & Smith St,40.680611,-73.99475825,2018,10,2196
Carroll St & Washington Ave,40.6686744,-73.9618148,2018,10,241
Cathedral Pkwy & Broadway,40.804213,-73.96699104,2018,10,2016
Cathedral Pkwy & Broadway,40.804213,-73.96699104,2018,11,1
Catherine St & Monroe St,40.71117444,-73.99682619,2018,10,2487
Catherine St & Monroe St,40.71117444,-73.99682619,2018,11,1
Center Blvd & 48 Ave,40.745038,-73.957539,2018,10,914
Center Blvd & Borden Ave,40.74161,-73.96044,2018,10,410
Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,2018,10,3184
Central Park S & 6 Ave,40.76590936,-73.97634151,2018,10,8087
Central Park W & W 96 St,40.79127,-73.964839,2018,10,4484
Central Park West & W 100 St,40.79406661,-73.96286845,2018,10,1799
Central Park West & W 102 St,40.795346,-73.96186,2018,10,1106
Central Park West & W 68 St,40.7734066,-73.97782542,2018,10,4283
Central Park West & W 72 St,40.77579377,-73.97620574,2018,10,5591
Central Park West & W 72 St,40.77579377,-73.97620574,2018,11,1
Central Park West & W 76 St,40.77896784,-73.97374737,2018,10,3399
Central Park West & W 85 St,40.78472675,-73.96961715,2018,10,3857
Centre St & Chambers St,40.71273266,-74.0046073,2018,10,7091
Centre St & Chambers St,40.71273266,-74.0046073,2018,11,1
Centre St & Worth St,40.71494807,-74.00234482,2018,10,2559
Cherry St,40.71219906,-73.97948148,2018,10,1944
Christopher St & Greenwich St,40.73291553,-74.00711384,2018,10,8029
Christopher St & Greenwich St,40.73291553,-74.00711384,2018,11,2
Clark St & Henry St,40.69760127,-73.99344559,2018,10,2884
Classon Ave & St Marks Ave,40.6765198,-73.9596082,2018,10,1109
Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,2018,10,958
Clermont Ave & Park Ave,40.69573398,-73.97129668,2018,10,857
Cleveland Pl & Spring St,40.72210379,-73.99724901,2018,10,7791
Cleveland Pl & Spring St,40.72210379,-73.99724901,2018,11,2
Cliff St & Fulton St,40.70831794,-74.00504082,2018,10,3268
Cliff St & Fulton St,40.70831794,-74.00504082,2018,11,2
Clinton Ave & Flushing Ave,40.69794,-73.96986848,2018,10,1059
Clinton Ave & Myrtle Ave,40.693261,-73.968896,2018,10,2230
Clinton St & 4 Place,40.6783563,-74.00014502,2018,10,1205
Clinton St & Centre St,40.67434,-74.00194698,2018,10,293
Clinton St & Grand St,40.71559509,-73.9870295,2018,10,3839
Clinton St & Joralemon St,40.69239502,-73.99337909,2018,10,2544
Clinton St & Tillary St,40.696192,-73.991218,2018,10,1410
Clinton St & Union St,40.6831164,-73.99785267,2018,10,1049
Coffey St & Conover St,40.677236,-74.015665,2018,10,518
Columbia Heights & Cranberry St,40.70037867,-73.99548059,2018,10,718
Columbia St & Degraw St,40.6859296,-74.00242364,2018,10,1220
Columbia St & Kane St,40.68763155,-74.0016256,2018,10,907
Columbia St & Kane St,40.68763155,-74.0016256,2018,11,1
Columbia St & Lorraine St,40.6747055,-74.0075572,2018,10,82
Columbia St & Rivington St,40.71739973,-73.98016555,2018,10,1969
Columbia St & W 9 St,40.6769993,-74.00647134,2018,10,246
Columbus Ave & W 103 St,40.7969347,-73.96434123,2018,10,461
Columbus Ave & W 72 St,40.7770575,-73.97898475,2018,10,7443
Commerce St & Van Brunt St,40.6812117,-74.00860912,2018,10,401
Concord St & Bridge St,40.69766564,-73.98476437,2018,10,816
Congress St & Clinton St,40.6881529,-73.99520919,2018,10,1670
Cooper Square & Astor Pl,40.72951496,-73.9907527,2018,10,8234
Cooper Square & Astor Pl,40.72951496,-73.9907527,2018,11,7
Court St & Nelson St,40.6763947,-73.99869893,2018,10,169
Court St & State St,40.6902375,-73.99203074,2018,10,2604
Crescent St & 30 Ave,40.768692,-73.9249574,2018,10,484
Crescent St & 34 Ave,40.76108,-73.930562,2018,10,525
Crescent St & 35 Ave,40.7596276,-73.9321455,2018,10,267
Crescent St & Broadway,40.7633589,-73.9286471,2018,10,979
Crescent St & Broadway,40.7633589,-73.9286471,2018,11,1
Crescent St & Ditmars Blvd,40.7787185,-73.9145645,2018,10,510
Crown St & Bedford Ave,40.666563,-73.956741,2018,10,225
Cumberland St & Lafayette Ave,40.68753406,-73.97265183,2018,10,1368
Cumberland St & Lafayette Ave,40.68753406,-73.97265183,2018,11,1
DeKalb Ave & Hudson Ave,40.689888,-73.981013,2018,10,2728
DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,2018,10,1500
DeKalb Ave & Skillman St,40.6906495,-73.95643107,2018,10,1019
DeKalb Ave & Skillman St,40.6906495,-73.95643107,2018,11,1
DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,2018,10,1708
Dean St & 4 Ave,40.68312489,-73.97895137,2018,10,2780
Dean St & Franklin Ave,40.67759207,-73.95563722,2018,10,927
Dean St & Hoyt St,40.6864442,-73.98759104,2018,10,1065
Degraw St & Hoyt St,40.68199044,-73.99079025,2018,10,861
Degraw St & Smith St,40.6829151,-73.99318208,2018,10,1194
Devoe St & Lorimer St,40.71335226,-73.94910336,2018,10,1339
Devoe St & Lorimer St,40.71335226,-73.94910336,2018,11,2
Ditmars Blvd & 19 St,40.78145,-73.9183302,2018,10,686
Ditmars Blvd & 19 St,40.78145,-73.9183302,2018,11,1
Division Ave & Marcy Ave,40.70708701,-73.95796783,2018,10,510
Division St & Bowery,40.71413089,-73.9970468,2018,10,3383
Douglass St & 3 Ave,40.6802133,-73.98432695,2018,10,1529
Douglass St & 4 Ave,40.6792788,-73.98154004,2018,10,1116
Douglass St & 4 Ave,40.6792788,-73.98154004,2018,11,1
Driggs Ave & Lorimer St,40.72179134,-73.9504154,2018,10,857
Driggs Ave & N Henry St,40.72325,-73.94308,2018,10,1359
Duane St & Greenwich St,40.71748752,-74.0104554,2018,10,2330
Duffield St & Willoughby St,40.69221589,-73.9842844,2018,10,2001
Duffield St & Willoughby St,40.69221589,-73.9842844,2018,11,2
Dwight St & Van Dyke St,40.67363551,-74.01195556,2018,10,276
E 10 St & 5 Ave,40.73331967,-73.99510132,2018,10,3539
E 10 St & 5 Ave,40.73331967,-73.99510132,2018,11,1
E 10 St & Avenue A,40.72740794,-73.98142006,2018,10,8922
E 102 St & 1 Ave,40.7869946,-73.94164802,2018,10,1875
E 102 St & 1 Ave,40.7869946,-73.94164802,2018,11,1
E 102 St & Park Ave,40.7904828,-73.95033068,2018,10,771
E 103 St & Lexington Ave,40.7903051,-73.94755757,2018,10,1027
E 106 St & 1 Ave,40.7892529,-73.93956237,2018,10,565
E 106 St & Lexington Ave,40.791976,-73.945993,2018,10,744
E 106 St & Madison Ave,40.7934337,-73.94945003,2018,10,636
E 109 St & 3 Ave,40.79329668,-73.9432083,2018,10,690
E 11 St & 1 Ave,40.72953837,-73.98426726,2018,10,4987
E 11 St & 2 Ave,40.73047309,-73.98672378,2018,10,5940
E 11 St & 2 Ave,40.73047309,-73.98672378,2018,11,1
E 11 St & Broadway,40.73261787,-73.99158043,2018,10,2588
E 11 St & Broadway,40.73261787,-73.99158043,2018,11,1
E 110 St & Madison Ave,40.7961535,-73.94782145,2018,10,1433
E 110 St & Madison Ave,40.7961535,-73.94782145,2018,11,1
E 114 St & 1 Ave,40.7945663,-73.9362541,2018,10,518
E 115 St & Lexington Ave,40.797911,-73.9423,2018,10,656
E 115 St & Madison Ave,40.7989445,-73.944846,2018,10,509
E 115 St & Madison Ave,40.7989445,-73.944846,2018,11,1
E 116 St & 2 Ave,40.796879,-73.937261,2018,10,482
E 118 St & 1 Ave,40.79747,-73.93504,2018,10,690
E 118 St & 1 Ave,40.79747,-73.93504,2018,11,1
E 118 St & 3 Ave,40.799139,-73.9389152,2018,10,607
E 118 St & 3 Ave,40.799139,-73.9389152,2018,11,1
E 118 St & Madison Ave,40.8014866,-73.9442507,2018,10,495
E 118 St & Park Ave,40.8005385,-73.9419949,2018,10,246
E 12 St & 3 Ave,40.73223272,-73.98889957,2018,10,6788
E 12 St & 3 Ave,40.73223272,-73.98889957,2018,11,3
E 12 St & Avenue B,40.72804857,-73.9788115,2018,10,3332
E 123 St & Lexington Ave,40.8029263,-73.9379,2018,10,643
E 128 St & Madison Ave,40.80756,-73.939182,2018,10,497
E 13 St & Avenue A,40.72966729,-73.98067966,2018,10,2950
E 13 St & Avenue A,40.72966729,-73.98067966,2018,11,6
E 15 St & 3 Ave,40.734232,-73.986923,2018,10,5845
E 15 St & 3 Ave,40.734232,-73.986923,2018,11,2
E 16 St & 5 Ave,40.73726186,-73.99238967,2018,10,6220
E 16 St & Irving Pl,40.73536706,-73.98797393,2018,10,3939
E 17 St & Broadway,40.73704984,-73.99009296,2018,10,11536
E 17 St & Broadway,40.73704984,-73.99009296,2018,11,1
E 19 St & 3 Ave,40.73624527,-73.98473765,2018,10,3723
E 2 St & 2 Ave,40.72502876,-73.99069656,2018,10,5051
E 2 St & 2 Ave,40.72502876,-73.99069656,2018,11,1
E 2 St & Avenue A,40.72307749,-73.98583621,2018,10,4451
E 2 St & Avenue B,40.72217444,-73.98368779,2018,10,4856
E 2 St & Avenue C,40.7208736,-73.98085795,2018,10,2511
E 20 St & 2 Ave,40.73587678,-73.98205027,2018,10,5527
E 20 St & FDR Drive,40.73314259,-73.97573881,2018,10,6271
E 20 St & FDR Drive,40.73314259,-73.97573881,2018,11,1
E 20 St & Park Ave,40.73827428,-73.98751968,2018,10,5308
E 23 St & 1 Ave,40.736502,-73.97809472,2018,10,6069
E 23 St & 1 Ave,40.736502,-73.97809472,2018,11,1
E 24 St & Park Ave S,40.74096374,-73.98602213,2018,10,8958
E 25 St & 1 Ave,40.7381765,-73.97738662,2018,10,4029
E 25 St & 2 Ave,40.73912601,-73.97973776,2018,10,6143
E 27 St & 1 Ave,40.739445,-73.976806,2018,10,4213
E 30 St & Park Ave S,40.74444921,-73.98303529,2018,10,5157
E 31 St & 3 Ave,40.74394314,-73.97966069,2018,10,4550
E 32 St & Park Ave,40.7457121,-73.98194829,2018,10,6213
E 33 St & 1 Ave,40.74322681,-73.97449784,2018,10,5480
E 33 St & 1 Ave,40.74322681,-73.97449784,2018,11,1
E 33 St & 5 Ave,40.74765947,-73.98490707,2018,10,5178
E 33 St & 5 Ave,40.74765947,-73.98490707,2018,11,2
E 35 St & 3 Ave,40.746524,-73.977885,2018,10,3125
E 39 St & 2 Ave,40.74780373,-73.9734419,2018,10,5852
E 39 St & 3 Ave,40.7489006,-73.97604882,2018,10,4403
E 4 St & 2 Ave,40.7262807,-73.98978041,2018,10,5082
E 4 St & 2 Ave,40.7262807,-73.98978041,2018,11,1
E 41 St & Madison Ave,40.75216528,-73.97992194,2018,10,5086
E 41 St & Madison Ave,40.75216528,-73.97992194,2018,11,1
E 43 St & 5 Ave,40.75412081,-73.98025185,2018,10,3635
E 44 St & 2 Ave,40.75118387,-73.97138715,2018,10,2446
E 45 St & 3 Ave,40.75255434,-73.97282625,2018,10,3532
E 45 St & 3 Ave,40.75255434,-73.97282625,2018,11,1
E 47 St & 1 Ave,40.75206862,-73.96784384,2018,10,1823
E 47 St & 2 Ave,40.75323098,-73.97032517,2018,10,3609
E 47 St & Park Ave,40.75510267,-73.97498696,2018,10,8246
E 48 St & 3 Ave,40.7546011,-73.97187886,2018,10,2890
E 48 St & 5 Ave,40.75724568,-73.97805914,2018,10,5660
E 5 St & Avenue C,40.72299208,-73.97995466,2018,10,2203
E 51 St & 1 Ave,40.75455731,-73.96592976,2018,10,2210
E 51 St & 1 Ave,40.75455731,-73.96592976,2018,11,1
E 51 St & Lexington Ave,40.75714758,-73.97207836,2018,10,2677
E 52 St & 2 Ave,40.756014,-73.967416,2018,10,2949
E 53 St & 3 Ave,40.75763228,-73.96930575,2018,10,3340
E 53 St & Madison Ave,40.7597108,-73.97402311,2018,10,3035
E 55 St & 3 Ave,40.75899656,-73.96865398,2018,10,3826
E 55 St & Lexington Ave,40.75968085,-73.97031366,2018,10,2383
E 58 St & 1 Ave,40.75892386,-73.96226227,2018,10,2586
E 58 St & 1 Ave,40.75892386,-73.96226227,2018,11,3
E 58 St & 3 Ave,40.76095756,-73.96724467,2018,10,4372
E 58 St & Madison Ave,40.76302594,-73.97209525,2018,10,2634
E 59 St & Madison Ave,40.76350532,-73.97109243,2018,10,2706
E 6 St & Avenue B,40.72453734,-73.98185424,2018,10,4306
E 6 St & Avenue D,40.72228087,-73.97668709,2018,10,2328
E 60 St & York Ave,40.759107,-73.959223,2018,10,1045
E 60 St & York Ave,40.759107,-73.959223,2018,11,1
E 65 St & 2 Ave,40.76471852,-73.9622207,2018,10,1688
E 66 St & Madison Ave,40.76800889,-73.96845281,2018,10,851
E 67 St & Park Ave,40.7678008,-73.96592081,2018,10,1156
E 68 St & 3 Ave,40.7671284,-73.96224618,2018,10,1400
E 68 St & Madison Ave,40.7691572,-73.96703464,2018,10,1167
E 7 St & Avenue A,40.72621788,-73.98379855,2018,10,5872
E 7 St & Avenue A,40.72621788,-73.98379855,2018,11,3
E 71 St & 2 Ave,40.76817547,-73.95910263,2018,10,1427
E 71 St & 2 Ave,40.76817547,-73.95910263,2018,11,1
E 72 St & Park Ave,40.77118288,-73.96409422,2018,10,1655
E 72 St & York Ave,40.76663814,-73.95348296,2018,10,3487
E 74 St & 1 Ave,40.7689738,-73.95482273,2018,10,2812
E 74 St & 1 Ave,40.7689738,-73.95482273,2018,11,1
E 75 St & 3 Ave,40.77112927,-73.95772297,2018,10,1624
E 75 St & 3 Ave,40.77112927,-73.95772297,2018,11,1
E 76 St & Park Ave,40.773763,-73.96222088,2018,10,1651
E 77 St & 3 Ave,40.77314236,-73.95856158,2018,10,1420
E 78 St & 2 Ave,40.7727966,-73.95577801,2018,10,1384
E 81 St & 2 Ave,40.77477945,-73.95427465,2018,10,1572
E 81 St & 3 Ave,40.77573034,-73.9567526,2018,10,1654
E 81 St & Park Ave,40.77677702,-73.9590097,2018,10,636
E 81 St & York Ave,40.7728384,-73.94989233,2018,10,1770
E 82 St & East End Ave,40.7724607,-73.9468208,2018,10,1289
E 84 St & 1 Ave,40.77565541,-73.95068615,2018,10,2106
E 84 St & Park Ave,40.77862688,-73.95772073,2018,10,1624
E 85 St & 3 Ave,40.77801203,-73.95407149,2018,10,3846
E 85 St & York Ave,40.77536905,-73.94803392,2018,10,1375
E 88 St & 1 Ave,40.778301,-73.9488134,2018,10,2031
E 88 St & Park Ave,40.7814107,-73.95595908,2018,10,1274
E 89 St & 3 Ave,40.7806284,-73.9521667,2018,10,1576
E 89 St & York Ave,40.7779453,-73.946041,2018,10,1349
E 9 St & Avenue C,40.72521311,-73.97768752,2018,10,3805
E 91 St & 2 Ave,40.7811223,-73.94965589,2018,10,2194
E 91 St & 2 Ave,40.7811223,-73.94965589,2018,11,2
E 91 St & Park Ave,40.7835016,-73.955327,2018,10,1461
E 93 St & 2 Ave,40.78245418,-73.94891962,2018,10,1114
E 93 St & 2 Ave,40.78245418,-73.94891962,2018,11,1
E 97 St & 3 Ave,40.7859201,-73.94860294,2018,10,503
E 97 St & Madison Ave,40.787801,-73.953559,2018,10,1768
E 98 St & Park Ave,40.78813,-73.95206,2018,10,497
East End Ave & E 86 St,40.77518615,-73.94446054,2018,10,736
Eastern Pkwy & Franklin Ave,40.6707767,-73.9576801,2018,10,1413
Eastern Pkwy & Franklin Ave,40.6707767,-73.9576801,2018,11,1
Eastern Pkwy & Washington Ave,40.6716493,-73.9631145,2018,10,606
Eckford St & Engert Ave,40.72146256,-73.94800901,2018,10,579
Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,2018,10,1615
FDR Drive & E 35 St,40.744219,-73.97121214,2018,10,4077
Flushing Ave & Vanderbilt Ave,40.69795032,-73.9707756,2018,10,1628
Flushing Ave & Vanderbilt Ave,40.69795032,-73.9707756,2018,11,3
Forsyth St & Broome St,40.71893904,-73.99266288,2018,10,5216
Forsyth St & Broome St,40.71893904,-73.99266288,2018,11,1
Forsyth St & Canal St,40.7158155,-73.99422366,2018,10,4362
Franklin Ave & Empire Blvd,40.66314,-73.9605695,2018,10,1313
Franklin Ave & Myrtle Ave,40.69454609,-73.95801365,2018,10,704
Franklin Ave & Myrtle Ave,40.69454609,-73.95801365,2018,11,1
Franklin Ave & St Marks Ave,40.6758324,-73.9561677,2018,10,734
Franklin St & Dupont St,40.73564,-73.95866,2018,10,1222
Franklin St & W Broadway,40.71911552,-74.00666661,2018,10,3133
Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,2018,10,1638
Frederick Douglass Blvd & W 115 St,40.8038654,-73.9559308,2018,10,1108
Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,2018,10,2147
Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,2018,11,1
Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,2018,10,579
Front St & Gold St,40.70224,-73.982578,2018,10,1338
Front St & Maiden Ln,40.70530954,-74.00612572,2018,10,2802
Front St & Washington St,40.70255088,-73.98940236,2018,10,3180
Frost St & Meeker St,40.71764,-73.94882,2018,10,499
Fulton St & Adams St,40.69241829,-73.98949474,2018,10,3040
Fulton St & Adams St,40.69241829,-73.98949474,2018,11,1
Fulton St & Broadway,40.711066,-74.009447,2018,10,4824
Fulton St & Clermont Ave,40.68415748,-73.96922273,2018,10,736
Fulton St & Grand Ave,40.68223166,-73.9614583,2018,10,1235
Fulton St & Rockwell Pl,40.688226,-73.979382,2018,10,1432
Fulton St & Utica Ave,40.6794268,-73.9298911,2018,10,732
Fulton St & Waverly Ave,40.68323865,-73.96599591,2018,10,1553
Fulton St & Waverly Ave,40.68323865,-73.96599591,2018,11,1
Fulton St & William St,40.70955958,-74.00653609,2018,10,2809
Gansevoort St & Hudson St,40.7394482,-74.00507033,2018,10,6584
Gansevoort St & Hudson St,40.7394482,-74.00507033,2018,11,1
Garfield Pl & 8 Ave,40.6711978,-73.97484126,2018,10,979
Gold St & Frankfort St,40.71069995,-74.00354147,2018,10,1425
Graham Ave & Conselyea St,40.715143,-73.944507,2018,10,2338
Graham Ave & Conselyea St,40.715143,-73.944507,2018,11,1
Graham Ave & Grand St,40.711863,-73.944024,2018,10,1112
Graham Ave & Herbert St,40.71929301,-73.94500379,2018,10,634
Graham Ave & Withers St,40.7169811,-73.94485918,2018,10,973
Grand Army Plaza & Central Park S,40.7643971,-73.97371465,2018,10,8562
Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,2018,10,2250
Grand Ave & Bergen St,40.678045,-73.962408,2018,10,1075
Grand St & Elizabeth St,40.718822,-73.99596,2018,10,6918
Grand St & Elizabeth St,40.718822,-73.99596,2018,11,2
Grand St & Greene St,40.72165481,-74.00234737,2018,10,3722
Grand St & Havemeyer St,40.71286844,-73.95698119,2018,10,2143
Great Jones St,40.72743423,-73.99379025,2018,10,8591
Great Jones St,40.72743423,-73.99379025,2018,11,1
Greene Ave & Nostrand Ave,40.6883337,-73.950916,2018,10,610
Greene Ave & Throop Ave,40.6894932,-73.942061,2018,10,576
Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,2018,10,1948
Greenwich Ave & Charles St,40.735238,-74.000271,2018,10,4992
Greenwich St & W Houston St,40.728846,-74.008591,2018,10,5988
Greenwich St & W Houston St,40.728846,-74.008591,2018,11,2
Halsey St & Tompkins Ave,40.6823687,-73.944118,2018,10,579
Hancock St & Bedford Ave,40.68216564,-73.95399026,2018,10,797
Hanson Pl & Ashland Pl,40.68506807,-73.9779076,2018,10,5051
Harrison St & Hudson St,40.71870987,-74.0090009,2018,10,1968
Henry St & Atlantic Ave,40.69089272,-73.99612349,2018,10,2167
Henry St & Bay St,40.6725058,-74.00494695,2018,10,174
Henry St & Degraw St,40.6847514,-73.99917254,2018,10,1718
Henry St & Grand St,40.714215,-73.981346,2018,10,3220
Henry St & Grand St,40.714215,-73.981346,2018,11,1
Henry St & Poplar St,40.700469,-73.991454,2018,10,1233
Henry St & Poplar St,40.700469,-73.991454,2018,11,1
Henry St & W 9 St,40.67630358,-74.00314048,2018,10,274
Hicks St & Montague St,40.69512845,-73.99595065,2018,10,2272
Hicks St & Montague St,40.69512845,-73.99595065,2018,11,1
Hope St & Union Ave,40.71167351,-73.95141312,2018,10,1471
Howard St & Centre St,40.71910537,-73.99973337,2018,10,4460
Hoyt St & Warren St,40.6843549,-73.98901629,2018,10,447
Hudson St & Reade St,40.71625008,-74.0091059,2018,10,3453
Humboldt St & Varet St,40.7031724,-73.940636,2018,10,789
Huron St & Franklin St,40.73266,-73.95826,2018,10,1591
India St & Manhattan Ave,40.73232194,-73.9550858,2018,10,1485
India St & West St,40.73181402,-73.95995021,2018,10,869
Jackson Ave & 46 Rd,40.74524768,-73.94733276,2018,10,532
Jackson St & Leonard St,40.71638032,-73.94821286,2018,10,414
Jay St & Tech Pl,40.695065,-73.987167,2018,10,2436
Jay St & York St,40.70140317,-73.9867267,2018,10,3554
Jay St & York St,40.70140317,-73.9867267,2018,11,1
John St & William St,40.70862144,-74.00722156,2018,10,2038
Johnson St & Gold St,40.69474881,-73.98362464,2018,10,1449
Kane St & Clinton St,40.6861758,-73.99645295,2018,10,1277
Kane St & Clinton St,40.6861758,-73.99645295,2018,11,1
Kent Ave & N 7 St,40.72036775,-73.96165073,2018,10,4528
Kent Ave & N 7 St,40.72036775,-73.96165073,2018,11,1
Kent Ave & S 11 St,40.70764494,-73.96841526,2018,10,1767
Kent Ave & S 11 St,40.70764494,-73.96841526,2018,11,1
Kingston Ave & Herkimer St,40.67890679,-73.94142771,2018,10,621
Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,2018,10,605
Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,2018,10,808
LaGuardia Pl & W 3 St,40.72917025,-73.99810231,2018,10,3476
LaGuardia Pl & W 3 St,40.72917025,-73.99810231,2018,11,2
Lafayette Ave & Classon Ave,40.68900443,-73.96023854,2018,10,1614
Lafayette Ave & Classon Ave,40.68900443,-73.96023854,2018,11,1
Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,2018,10,2053
Lafayette Ave & St James Pl,40.68851534,-73.9647628,2018,10,2132
Lafayette St & E 8 St,40.73020661,-73.99102628,2018,10,9426
Lafayette St & E 8 St,40.73020661,-73.99102628,2018,11,5
Lafayette St & Jersey St,40.72430527,-73.99600983,2018,10,6251
Laight St & Hudson St,40.72185379,-74.00771779,2018,10,1351
Lawrence St & Willoughby St,40.69236178,-73.98631746,2018,10,2922
Lefferts Pl & Franklin Ave,40.68034242,-73.95576894,2018,10,922
Lenox Ave & W 111 St,40.7987859,-73.9523,2018,10,2432
Lenox Ave & W 115 St,40.8011939,-73.9500739,2018,10,713
Lenox Ave & W 115 St,40.8011939,-73.9500739,2018,11,2
Lenox Ave & W 117 St,40.8025566,-73.9490782,2018,10,1192
Lenox Ave & W 117 St,40.8025566,-73.9490782,2018,11,1
Lenox Ave & W 126 St,40.808442,-73.9452087,2018,10,1419
Lenox Ave & W 130 St,40.8107922,-73.9430681,2018,10,1364
Lenox Ave & W 130 St,40.8107922,-73.9430681,2018,11,1
Leonard St & Boerum St,40.70583339,-73.94644578,2018,10,570
Leonard St & Church St,40.717571,-74.005549,2018,10,2739
Leonard St & Church St,40.717571,-74.005549,2018,11,1
Leonard St & Maujer St,40.71036854,-73.94705951,2018,10,898
Leonard St & Nassau Ave,40.72395678,-73.94984365,2018,10,1445
Lewis Ave & Decatur St,40.6814598,-73.934903,2018,10,375
Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,2018,10,648
Lewis Ave & Madison St,40.686312,-73.935775,2018,10,761
Lexington Ave & Classon Ave,40.68676793,-73.95928168,2018,10,1050
Lexington Ave & E 111 St,40.7954121,-73.9441232,2018,10,932
